日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2006-04-25,1139.5,1149.54,1123.1,1141.93,22885.23,3861112400
2006-04-26,1142.9,1162.02,1142.07,1155.73,25476.17,4182430000
2006-04-27,1157.38,1159.9,1145.26,1155.27,18862.52,3198045200
2006-04-28,1143.59,1173.88,1133.19,1172.35,24343.01,4080185600
2006-05-08,1179.58,1218.86,1179.58,1218.44,26536.31,4491282000
2006-05-09,1226.31,1252.76,1222.68,1251.61,33111.92,5599386000
2006-05-10,1257.98,1273.68,1243.47,1265.93,33568.26,5566704400
2006-05-11,1267.22,1294.87,1254.35,1255.04,37299.61,6113372400
2006-05-12,1255.23,1296.38,1252.68,1296.26,34261.84,5492033200
2006-05-15,1312.14,1352.41,1301.8,1352.16,45768.19,7353400800
2006-05-16,1368.13,1387.4,1322.14,1331.13,50916.4,7965816800
2006-05-17,1331.69,1356.13,1306.87,1335.52,39133.83,6182328800
2006-05-18,1322.65,1340.52,1301.11,1331.2,31832.85,5205636400
2006-05-19,1334.07,1371.22,1329.32,1366.1,36222.36,6712387200
2006-05-22,1366.32,1387.57,1360.35,1373.67,38198.88,6626217200
2006-05-23,1365.1,1365.1,1316.55,1317.65,32747.75,5687238800
2006-05-24,1325.68,1351.31,1277.33,1308.24,31096.82,5117663200
2006-05-25,1304.69,1316.48,1285.73,1307.7,20482.56,3404643600
2006-05-26,1312.24,1331.45,1309.46,1331.02,21741.99,3638566400
2006-05-29,1339.9,1366.84,1330.63,1366.29,27100.63,4448001200
2006-05-30,1375.3,1384.68,1360.55,1378.76,28992.43,4476102800
2006-05-31,1377.45,1386.94,1355.01,1365.45,29359.69,4733588400
2006-06-01,1364.18,1403.27,1362.94,1402.88,31383.49,5349345200
2006-06-02,1406.62,1411.78,1382,1390.12,37407.32,6410916000
2006-06-05,1391.46,1403.3,1362.72,1403.16,29784.74,5510182000
2006-06-06,1400.27,1413.11,1391.9,1399.14,26497.86,4683528000
2006-06-07,1398.18,1398.18,1319.7,1320.23,31076.29,5204764800
2006-06-08,1309.07,1331.89,1286.9,1325.98,26462.59,4567750800
2006-06-09,1320.81,1329.84,1293.05,1294.19,21631.04,3739262400
2006-06-12,1283.83,1308.12,1275.4,1297.67,15025.36,2503333200
2006-06-13,1296.41,1312.13,1284.62,1298.28,16716.17,2782303200
2006-06-14,1291.69,1291.69,1269.52,1283.88,15982.33,2880166000
2006-06-15,1283.72,1300.11,1280.5,1285.39,12947.89,2324130200
2006-06-16,1290,1318.02,1290,1318.01,16152.38,2840803200
2006-06-19,1306.26,1341.99,1294.9,1334.89,18672.65,3072625800
2006-06-20,1333.62,1341.24,1323.78,1338.22,16416.72,2779705800
2006-06-21,1336.84,1347,1320.41,1333.53,18271.59,3244548000
2006-06-22,1331.93,1341.73,1326.15,1331.55,14642.39,2595315600
2006-06-23,1329.11,1340.27,1319.51,1339.45,15125.54,2565164400
2006-06-26,1341.61,1363.57,1341.61,1363.41,18564.77,2959592000
2006-06-27,1365.04,1368.41,1354.09,1363.9,16022.2,2645473400
2006-06-28,1361.79,1366.34,1353.63,1362.89,14836.16,2579165600
2006-06-29,1365.25,1395.24,1365.25,1395.12,24225.65,4243920000
2006-06-30,1402.6,1408.79,1384.99,1393.96,22942.44,3839674400
2006-07-03,1398.74,1420.33,1393.92,1420.33,24423.13,3829738400
2006-07-04,1423.08,1426.1,1401.15,1411.01,28116.07,4274980400
2006-07-05,1409.9,1409.9,1377.22,1393.01,21154.13,3344600400
2006-07-06,1391.64,1418.76,1390.19,1418.68,21637.52,3248073400
2006-07-07,1423.72,1426.4,1405.99,1410.43,22529.57,3355617600
2006-07-10,1410.5,1413.58,1397.44,1412.12,18616.78,2760736800
2006-07-11,1414.14,1418.82,1406.5,1418.58,18958.95,2853738000
2006-07-12,1419.07,1430.94,1416.74,1419.2,24831.17,3629341600
2006-07-13,1415.88,1418.14,1344.16,1346.09,31700.09,4897067200
2006-07-14,1333.74,1367.74,1327.59,1357.13,21065.09,3265910400
2006-07-17,1354.14,1372.25,1348.43,1372.25,16046.82,2420555200
2006-07-18,1370.9,1373.59,1359.91,1373.42,14797.12,2272454400
2006-07-19,1370.29,1370.29,1330.28,1336.64,15923.62,2522764800
2006-07-20,1335.41,1346.85,1329.18,1345.19,11505.54,1845062000
2006-07-21,1344.6,1357.34,1344.57,1356.03,12442.43,2039364800
2006-07-24,1340.28,1359.56,1327.9,1358.12,12517.73,1996619000
2006-07-25,1359.32,1378.84,1359.32,1374.17,14089.74,2202350800
2006-07-26,1377.78,1380.8,1367.05,1371.3,12059.95,1963344200
2006-07-27,1370.75,1379.25,1347.29,1355.55,14751.7,2381875600
2006-07-28,1354.92,1359.74,1327.66,1341.39,13809.39,2155750400
2006-07-31,1338.04,1338.04,1293.53,1294.33,13115.4,2218121200
2006-08-01,1292.71,1302.89,1278.54,1282.06,10137.96,1744388800
2006-08-02,1281.89,1288.61,1258.01,1275.09,10180.84,1781328400
2006-08-03,1277.63,1281.79,1261.69,1271.74,8115.99,1294047300
2006-08-04,1272.36,1278.25,1239.38,1241.91,9762.33,1605362800
2006-08-07,1233.49,1241.85,1221.99,1224.1,8515.7,1511651900
2006-08-08,1225.04,1252.39,1225.04,1252.39,8387.43,1425048100
2006-08-09,1254.37,1258.21,1245.39,1251.3,7485.12,1285947400
2006-08-10,1251.16,1271.47,1251.08,1271.47,10020.04,1769900600
2006-08-11,1273.27,1277.97,1265.52,1275.65,9033.37,1530322700
2006-08-14,1275.14,1279.31,1241.95,1245.72,9870.53,1644446900
2006-08-15,1243.16,1265.86,1239.91,1265.86,8592.5,1431936000
2006-08-16,1266.82,1283.57,1262.54,1283.57,12267.02,2080274400
2006-08-17,1280.28,1280.28,1263.93,1271.63,8843.87,1545790400
2006-08-18,1270.23,1280.83,1265.82,1267.87,7951.34,1396452400
2006-08-21,1235.43,1270.67,1229.17,1270.56,8661.63,1506476600
2006-08-22,1270.1,1289.02,1269.1,1285.27,11224.12,1720094200
2006-08-23,1284.82,1294.82,1282.84,1285.68,12215.59,1909287600
2006-08-24,1284.84,1292.4,1274.56,1292.4,9416.61,1508130600
2006-08-25,1293.5,1301.75,1292.45,1295.44,11586.28,1855793600
2006-08-28,1298.46,1325.89,1298.36,1325.89,16640.99,2618329000
2006-08-29,1328.61,1349.2,1327,1330.16,20558.6,3176637600
2006-08-30,1328.37,1336.39,1319.82,1334.67,12994.58,2113994800
2006-08-31,1335.59,1342.79,1331.29,1338.69,13932,2318827400
2006-09-01,1339.31,1340.13,1314.57,1318.1,14832.25,2503368800
2006-09-04,1315.71,1337.24,1315.61,1337.24,12470.37,2109534000
2006-09-05,1339.59,1345.71,1334.72,1340.68,15959.67,2686811000
2006-09-06,1341.4,1346.37,1331.85,1346.37,13799.6,2315311200
2006-09-07,1348.17,1348.28,1323.98,1328.38,13055,2188644800
2006-09-08,1327.56,1334.73,1326.25,1332.15,10157.79,1723027200
2006-09-11,1331.89,1338.76,1319.21,1338.76,12839.29,2094726600
2006-09-12,1338.82,1350.53,1337.3,1347.64,15787.26,2730189200
2006-09-13,1348.85,1356.86,1337.46,1338.39,18701.75,3282119200
2006-09-14,1338.35,1345.59,1323.8,1338.28,13679.52,2221728400
2006-09-15,1338.41,1362.4,1338.14,1362.32,19594.63,3605714800
2006-09-18,1367.65,1375.58,1362.14,1375.56,18187.62,3145485200
2006-09-19,1377.72,1385.62,1371.43,1378.31,15942.86,2664830000
2006-09-20,1376.12,1381.81,1365.72,1378.46,14017.24,2344588000
2006-09-21,1378.46,1390.62,1378.46,1387.37,16026.13,2609412000
2006-09-22,1389.87,1393.53,1373.95,1374.85,18173.17,2826504200
2006-09-25,1372.81,1383.77,1361.61,1372.4,15493.8,2458478000
2006-09-26,1370.86,1371.58,1351.18,1357.65,11953.76,1970327800
2006-09-27,1357.28,1371.12,1355.39,1371.12,10897.81,1758032400
2006-09-28,1372.13,1389.56,1369.4,1387,14070.85,2168779200
2006-09-29,1389.08,1405.56,1389.04,1403.27,17347.64,2716674200
2006-10-09,1420.36,1436.07,1418.21,1436.07,23762.25,3919186400
2006-10-10,1437.69,1443.5,1426.97,1437.25,24024.75,3840048800
2006-10-11,1436.68,1440.21,1421.81,1435.91,18592.01,3161798800
2006-10-12,1436.2,1438.8,1423.63,1426.5,21048.27,3795623600
2006-10-13,1424.3,1436.1,1420.96,1430.88,16770.8,2829515600
2006-10-16,1432.31,1434.53,1415.49,1418.52,17341.29,2849218600
2006-10-17,1416.95,1426.29,1410.67,1414.45,15151.12,2422440400
2006-10-18,1413.91,1437.59,1413.55,1437.59,15015.41,2429030800
2006-10-19,1438.84,1445.62,1433.94,1439.38,14441.18,2382026800
2006-10-20,1440.67,1447.95,1436.65,1440.18,16526.65,2656014400
2006-10-23,1439.54,1444.92,1403.01,1408.72,17710.78,2895037600
2006-10-24,1408.58,1440.05,1408.58,1440.05,16151.23,2618997200
2006-10-25,1443.11,1459.73,1434.81,1446.83,21177.15,3220489600
2006-10-26,1447.09,1457.37,1435.28,1456.1,21300.29,3846636000
2006-10-27,1455.98,1460.46,1433.36,1439.05,21496.19,3737930400
2006-10-30,1436.66,1446.24,1428.33,1446.24,19874.45,3532045200
2006-10-31,1447.06,1464.48,1447.06,1464.47,21463.62,3695228400
2006-11-01,1465.67,1479.41,1461.32,1479.41,23518.43,3892692400
2006-11-02,1480.55,1480.55,1464.6,1479.66,24757.96,4237313600
2006-11-03,1481.58,1497.47,1480.77,1488.29,23319.28,3937202800
2006-11-06,1477.44,1507.97,1472,1507.89,25221.68,4203351200
2006-11-07,1512.65,1516.8,1491.33,1516.1,27894.55,4303832800
2006-11-08,1512.36,1513.04,1497.01,1498.17,19140.31,2872240400
2006-11-09,1491.8,1527.38,1489.2,1524.71,22283.04,3403013200
2006-11-10,1525.23,1535.2,1493.2,1504.06,31931.19,5392286800
2006-11-13,1498.06,1512.95,1465.63,1475.78,25176.22,4165330000
2006-11-14,1475.45,1493.88,1453.26,1493.78,22029.31,3630788400
2006-11-15,1494.11,1534.85,1490.87,1534.76,26135.57,4058921600
2006-11-16,1540.26,1558.41,1531.29,1533.29,34127.31,5776094800
2006-11-17,1528.01,1562.24,1521.55,1562.08,26950.44,4444619200
2006-11-20,1567.34,1593.19,1567.34,1593.16,32990.61,5341236000
2006-11-21,1591.47,1612.46,1568.95,1612.25,32628.58,4860184000
2006-11-22,1610.05,1639.41,1600.38,1624.03,38065.26,5706549600
2006-11-23,1623.71,1642.81,1618.04,1634.91,31474.41,5136068000
2006-11-24,1629.89,1640.75,1611.55,1636.58,32398.04,4971209600
2006-11-27,1632.66,1651.8,1627.92,1651.8,32057.82,4726727200
2006-11-28,1649.68,1656.19,1629.83,1644.01,29502.97,4476291600
2006-11-29,1617.69,1672.91,1604.82,1667.14,30895.01,4557841200
2006-11-30,1671.67,1714.49,1671.67,1714.36,39869.05,6021608800
2006-12-01,1719.28,1741.8,1715.79,1729.22,41045.22,5841358000
2006-12-04,1731.9,1780.8,1731.9,1780.74,46947.58,7143433600
2006-12-05,1785.44,1811.66,1777.43,1794.23,47255.78,6720257600
2006-12-06,1794.26,1806.65,1717.72,1779.41,53383.29,8127670400
2006-12-07,1774.19,1820.72,1770.57,1775.71,51388.01,8048750400
2006-12-08,1752.77,1772.16,1710,1711.58,41980.24,6625774400
2006-12-11,1705.91,1790.12,1705.91,1789.92,33169.36,5133597600
2006-12-12,1798.46,1819.8,1772.11,1802.79,38702.47,5783354400
2006-12-13,1805.42,1813.28,1779.56,1803.86,33154.39,4800445600
2006-12-14,1807.08,1836.19,1805.2,1836.14,33323.93,4720622800
2006-12-15,1842.88,1867.78,1832.51,1867.64,36957.41,4941444000
2006-12-18,1875.01,1918.29,1875.01,1916.11,46530.17,6189299200
2006-12-19,1924.8,1936.75,1882.54,1921.44,48969.82,6778893600
2006-12-20,1912.9,1936.8,1893.42,1936.55,39745.36,5634850400
2006-12-21,1935.78,1945.47,1905.72,1908.99,43437.77,6022516400
2006-12-22,1896.48,1918.49,1880.57,1895.64,34870.78,4623050000
2006-12-25,1898.82,1957.47,1898.82,1939.1,41951.58,5625174400
2006-12-26,1941.8,1959.98,1914.98,1938.24,39106.9,5696738400
2006-12-27,1940.41,1983.11,1939.55,1982.88,38961.69,5600564800
2006-12-28,1988.02,2010.37,1964.97,1979.93,45224.33,6319283200
2006-12-29,1991.88,2052.86,1991.88,2041.05,55716.39,7385194400
2007-01-04,2073.25,2139.49,2054.24,2067.09,82381.07,10671970400
2007-01-05,2051.15,2083.4,2030.76,2072.88,68026.06,9274344800
2007-01-08,2072,2131.74,2071.72,2131.56,66303.94,8476791200
2007-01-09,2137.49,2201.36,2128.06,2200.09,65456.19,8157763200
2007-01-10,2210.76,2255.97,2194.77,2255.97,68822.62,8490497600
2007-01-11,2257.01,2289.95,2224.37,2231.63,68730.01,8627654400
2007-01-12,2215.86,2249.54,2159.77,2173.75,61742.83,7652572000
2007-01-15,2170.94,2287.68,2170.94,2287.34,57043.45,6640309600
2007-01-16,2310.96,2354.43,2297.24,2353.87,67843.43,7636425600
2007-01-17,2360.41,2393.22,2266.34,2308.93,80008.9,8901553600
2007-01-18,2292.17,2325.53,2240.21,2317.1,69894.98,7864860800
2007-01-19,2320.87,2396.09,2320.87,2396.09,73538.87,8333402400
2007-01-22,2424.82,2491.71,2424.82,2491.31,81870.49,9389299200
2007-01-23,2508.26,2516.59,2415.11,2508.13,92812.87,10233761600
2007-01-24,2508.52,2556.1,2489.93,2536.43,80277.5,8443369600
2007-01-25,2512.46,2529.43,2449.05,2452.83,77241.72,8105515200
2007-01-26,2415.75,2524.24,2356.98,2512.92,73275.67,7865400800
2007-01-29,2529.94,2582.41,2521.5,2576.92,79544.86,8545208800
2007-01-30,2586.52,2599.45,2531.78,2551.88,73485.02,7821152800
2007-01-31,2544.3,2548.18,2367.67,2385.34,71945.03,8090913600
2007-02-01,2350.6,2410.42,2310.57,2395.17,57578.1,6507809600
2007-02-02,2397.06,2403.62,2293.28,2298,53535.11,5937715200
2007-02-05,2282.77,2304.32,2247.93,2271.8,42358.01,4758750400
2007-02-06,2271.37,2316.7,2198.9,2316.04,61206.5,6701064800
2007-02-07,2330.43,2390.87,2330.43,2369.79,66203.34,7010639200
2007-02-08,2376.63,2415.96,2354.7,2410.6,58367.5,6265654000
2007-02-09,2412.64,2417.64,2376.02,2397.25,51302.93,5551553200
2007-02-12,2397.85,2485.76,2396.79,2485.39,51709.44,5499232000
2007-02-13,2498.35,2526.23,2489.66,2522.63,48227.86,5152886400
2007-02-14,2527.56,2594.66,2520.53,2588.35,58462.27,6277728000
2007-02-15,2607.63,2669.18,2607.63,2668.63,67415.69,7163132800
2007-02-16,2692.67,2717.57,2660.49,2676.74,71597.58,7590878400
2007-02-26,2679.27,2710.3,2641.12,2707.68,70981.62,7453156000
2007-02-27,2717.81,2719.52,2454.92,2457.49,101102.75,10773680800
2007-02-28,2413.42,2554.23,2413.33,2544.57,77148.25,8282256800
2007-03-01,2550.26,2550.33,2439.5,2473.54,74299.58,8215965600
2007-03-02,2468.67,2523.86,2455.82,2508.73,54222.1,5794680400
2007-03-05,2503.82,2541.82,2409.72,2475.61,63071.76,6851748800
2007-03-06,2467.74,2539.45,2452.14,2520.29,50261.32,5263315200
2007-03-07,2532.98,2594.46,2532.15,2589.44,57623.24,5972094800
2007-03-08,2597.72,2628.45,2565.11,2627.63,53907.62,5538656000
2007-03-09,2632.8,2643.81,2587.49,2611.39,67933.05,7041132800
2007-03-12,2612.96,2619.5,2563.37,2616.17,60438.2,6246892000
2007-03-13,2620.72,2641.63,2605.23,2640.17,62061.19,6578890800
2007-03-14,2609.93,2625.12,2546.65,2597.36,66581.94,6895208800
2007-03-15,2595.54,2645.88,2595.54,2645.55,63266.78,6377848800
2007-03-16,2656.01,2665.39,2576.32,2604.23,74777.02,7533184800
2007-03-19,2533.71,2674.8,2523.3,2659.41,72943.66,7398356800
2007-03-20,2669.64,2674.47,2645.25,2672.77,61741.48,6124972800
2007-03-21,2685.93,2703,2666.89,2702.6,68369.31,6461295600
2007-03-22,2720.46,2740.28,2702.41,2711.32,86036.28,8330807200
2007-03-23,2710.36,2726.62,2653.79,2716.27,76304.49,7391192000
2007-03-26,2725.4,2764.4,2713.93,2764.03,77796.1,7607477600
2007-03-27,2770.35,2789.97,2753.02,2784.02,84018.39,8072512800
2007-03-28,2787.24,2806.08,2689.11,2797.65,112146.08,11220996800
2007-03-29,2802.38,2830.08,2782.93,2783.31,113233.44,10656724000
2007-03-30,2768.71,2801.95,2753.15,2781.78,66536.97,6295070400
2007-04-02,2793.96,2850.15,2793.96,2850.11,76680.5,6924788000
2007-04-03,2861.9,2888.33,2852.57,2888.12,87091.86,7701449600
2007-04-04,2893.38,2924.68,2875.69,2911.82,88456.07,7550665600
2007-04-05,2909.5,2950.66,2895.42,2945.05,85195.6,7413899200
2007-04-06,2921.73,2977.46,2911.05,2972.01,93049.58,7910232800
2007-04-09,2988.38,3043.06,2988.38,3038.17,106218.79,9090170400
2007-04-10,3053.36,3081.62,2993.11,3081.57,119702.22,10088834400
2007-04-11,3092.09,3121.54,3059.28,3121.32,124218.92,10166993600
2007-04-12,3129.25,3176.69,3114.91,3176.44,118434.11,9253518400
2007-04-13,3182.78,3211.61,3154.11,3169.23,129728.36,10065312000
2007-04-16,3177.3,3256.57,3177.29,3256,112706.59,8792894400
2007-04-17,3273.43,3288.17,3182.95,3283.6,133823.42,10530710400
2007-04-18,3294.21,3311.98,3244.93,3304.5,129242.26,10142670400
2007-04-19,3297.95,3297.95,3065.28,3150.3,143830.32,11527000800
2007-04-20,3165.67,3297.41,3165.67,3289.28,118620.47,9446987200
2007-04-23,3330.8,3433.52,3330.8,3431.32,137583.44,10995899200
2007-04-24,3462.48,3490.81,3418.3,3445.2,149412.3,11464300800
2007-04-25,3432.02,3467.83,3376.08,3448.28,129089.17,10058067200
2007-04-26,3465.11,3493.91,3438.88,3493.58,107807.05,7899768800
2007-04-27,3499.94,3503.89,3436,3470.52,113722.81,8069864000
2007-04-30,3487.36,3568.68,3478.93,3558.71,138081.38,9430286400
2007-05-08,3643.81,3699.37,3618.78,3686.03,153677.42,10678873600
2007-05-09,3699.3,3717.34,3556.62,3701.28,189060.48,14064835200
2007-05-10,3703.53,3742.23,3671.81,3724.51,153159.22,11541992000
2007-05-11,3696.29,3715.37,3629.71,3702.61,133773.91,8896176000
2007-05-14,3648.27,3769.16,3620.86,3734.42,137156.72,9109804800
2007-05-15,3739.05,3751.64,3600.21,3604.64,138220.19,9357856800
2007-05-16,3598,3700.65,3557.2,3700.29,126693.81,8622926400
2007-05-17,3716.44,3794.16,3705.28,3778.61,135459.1,9025648000
2007-05-18,3771.27,3805.21,3746.24,3776.63,120741.78,8241889600
2007-05-21,3650.8,3843.84,3643.08,3831.44,145129.79,9847864800
2007-05-22,3849.04,3893.19,3849.04,3870.49,161323.38,10961818400
2007-05-23,3879.76,3939.49,3853.91,3938.95,147494.46,9852316800
2007-05-24,3953.89,3972.58,3858.51,3919.75,172374.22,11381426400
2007-05-25,3907.73,3996.85,3888.31,3985.25,150809.06,9541661600
2007-05-28,4033.92,4091.94,4027.36,4072.58,183212.93,11404184800
2007-05-29,4090.9,4168.53,4079.87,4168.29,179476.69,11326722400
2007-05-30,3906.04,4104.2,3849.7,3886.46,210318.9,13273913600
2007-05-31,3828.92,3991.73,3683.56,3927.95,193671.97,12607824800
2007-06-01,3953.1,4014.15,3780.03,3803.95,193980.27,11993793600
2007-06-04,3804.96,3822.41,3503.94,3511.43,131296.2,9053101600
2007-06-05,3407,3635.15,3246.73,3634.63,150764.93,11376804000
2007-06-06,3652.89,3712.53,3550.74,3677.58,135938.46,9595151200
2007-06-07,3694.55,3802.3,3684.46,3802.3,137228.58,9419058400
2007-06-08,3814.19,3861.21,3769.15,3837.87,136650.66,8907474400
2007-06-11,3876.07,3937.79,3870.23,3931.86,140519.1,9098228000
2007-06-12,3953.96,4036.36,3834.02,4036.11,158102.38,9938977600
2007-06-13,4071.74,4146.52,4064.15,4118.27,165908.85,10945294400
2007-06-14,4103.52,4132,4022.78,4075.82,133792.27,8660918400
2007-06-15,4043.11,4115.73,4025.1,4099.38,109234.26,6877960000
2007-06-18,4178.76,4246.4,4177.19,4227.57,141848.32,8787291200
2007-06-19,4227.59,4254.72,4186.18,4253,130523.27,8154047200
2007-06-20,4268.65,4292.2,4138.33,4157.6,141060.75,8686301600
2007-06-21,4140.69,4208.87,4110.96,4197.28,121783.1,7373947200
2007-06-22,4203.13,4220.92,3970.35,4051.43,127747.67,7955237600
2007-06-25,4066.45,4105.99,3850.84,3877.59,113432.7,7003104000
2007-06-26,3804.41,3929.37,3752.93,3928.21,87867.74,5888511200
2007-06-27,3946.88,4053.41,3912.2,4040.48,102131.62,6529052000
2007-06-28,4038.38,4067.81,3857.85,3858.52,98372.05,6685798000
2007-06-29,3769.33,3867.75,3718.16,3764.08,88527.58,5892087200
2007-07-02,3746.18,3801.9,3644.19,3757.66,71995.86,4974731200
2007-07-03,3782.78,3835.29,3744.02,3832.23,68887.5,4640912800
2007-07-04,3840.41,3848.08,3727.56,3743.58,59055.65,3823371600
2007-07-05,3688.31,3706.6,3535.04,3537.44,61324.06,4322552800
2007-07-06,3517.6,3712.74,3475.27,3710.28,71894.99,5136651200
2007-07-09,3743.87,3840.99,3722.23,3821.3,79270.99,5407311200
2007-07-10,3832.76,3852.93,3764.25,3775.62,77184.57,5190786800
2007-07-11,3751.49,3797.81,3732.29,3789.87,51532.28,3362890800
2007-07-12,3799.19,3839.21,3780.03,3816.92,45968.04,3136812000
2007-07-13,3825.03,3829.68,3773.93,3820.12,38615.51,2689324200
2007-07-16,3824.91,3830.37,3697.22,3697.97,44462.95,2993185600
2007-07-17,3684.34,3812.25,3650.25,3789.65,50158.23,3255385000
2007-07-18,3776.94,3861.51,3756.7,3807.57,69467.83,4597582400
2007-07-19,3796.92,3836.39,3778.51,3807,45728.49,3025846800
2007-07-20,3808.08,3971.89,3808.08,3971.88,81556.22,5527112000
2007-07-23,4009.06,4157.39,4009.06,4156.72,125824.18,8527618400
2007-07-24,4187.33,4241.58,4143.59,4161.35,112024.89,7609073600
2007-07-25,4163.36,4256.05,4163.35,4255.46,101771.76,6459776800
2007-07-26,4282.68,4325.93,4244.08,4303.19,103986.61,6549024400
2007-07-27,4277.55,4318.34,4225.03,4307.14,105910.07,6502110800
2007-07-30,4305.18,4426.31,4303.73,4410.3,121083.5,7544158400
2007-07-31,4402.52,4467.65,4359.59,4460.56,118858.59,7137504000
2007-08-01,4479.3,4496.25,4271.06,4290.48,128911.22,7936166400
2007-08-02,4311.6,4449.4,4303.98,4436.19,108357.97,6288753600
2007-08-03,4472.89,4599.25,4472.89,4598.38,141287.52,7819047200
2007-08-06,4642.78,4704.19,4623.49,4703.98,136599.02,7616427200
2007-08-07,4715.39,4771.58,4634.87,4724.55,154638.11,8384713600
2007-08-08,4680.07,4741.45,4579.4,4668.09,135476.62,8898800000
2007-08-09,4666.42,4779.14,4666.2,4777.29,117191.34,7202578400
2007-08-10,4765.85,4771.61,4631.04,4726.68,123598.27,7496288000
2007-08-13,4724.52,4767.08,4663.2,4721.19,137189.54,8576316800
2007-08-14,4721.45,4803.57,4704.15,4795.57,105536.84,6115791200
2007-08-15,4804.68,4836.59,4697.97,4798.75,109902.91,6346642800
2007-08-16,4772.36,4772.97,4665.21,4721.94,110214.7,6359479200
2007-08-17,4694.2,4774.99,4616.97,4626.58,111565.22,6365212000
2007-08-20,4749.2,4885.84,4747.27,4885.43,119259.34,6781220800
2007-08-21,4915.52,4995.53,4909.84,4972.71,132902.4,7444059200
2007-08-22,4899.93,5075.89,4887.14,5051.69,138722.27,7402892800
2007-08-23,5075.51,5154.85,5028.12,5135.93,130873.22,6805188000
2007-08-24,5161.15,5231.15,5158.03,5217.58,134546.1,7376987200
2007-08-27,5250.62,5296.57,5191.28,5243.15,149375.49,8263145600
2007-08-28,5220.64,5270.3,5136.61,5251.77,140419.66,7506679200
2007-08-29,5215.65,5283.33,5138.34,5171.82,138983.55,7292945600
2007-08-30,5193.73,5247.57,5176,5241.23,123820.18,6729848800
2007-08-31,5255.09,5307.42,5219.99,5296.81,122862.4,6678035600
2007-09-03,5335.05,5433.75,5335.05,5419.17,149612.42,8284916800
2007-09-04,5421.25,5429.21,5333.49,5360.33,147686.67,7991483200
2007-09-05,5357.55,5389.33,5265.06,5363.25,122740.7,6536490400
2007-09-06,5389.49,5448.84,5365.5,5412.04,128581.02,7060857600
2007-09-07,5382.91,5402.72,5284.65,5294.8,145930.43,7929888000
2007-09-10,5226.74,5380.46,5182.1,5377.22,116768.98,6509567200
2007-09-11,5384.56,5414,5104.35,5124.09,127249.66,6880668800
2007-09-12,5102.58,5212.65,5059.46,5202.86,113773.91,6157225200
2007-09-13,5230.65,5351.58,5212.03,5349.97,118934.71,5974692800
2007-09-14,5362.47,5405.85,5274.22,5397.28,118739.16,6029562400
2007-09-17,5389.5,5504.77,5387.68,5498.91,131402.3,6940313600
2007-09-18,5524.1,5533.53,5405.18,5476.84,140263.04,7162180800
2007-09-19,5487.38,5498.59,5385.42,5419.27,110132.78,5588006400
2007-09-20,5436.64,5501.4,5430.31,5494.92,113725.79,5671213600
2007-09-21,5508.51,5516.11,5357.5,5468.1,121125.87,6110635600
2007-09-24,5481.38,5541.13,5400.68,5513.9,116678.46,5418481600
2007-09-25,5524.02,5540.87,5423.53,5454.62,95494.83,4532623200
2007-09-26,5433.63,5489.86,5338.31,5361.02,84077.77,3917115600
2007-09-27,5364.53,5429.05,5338.04,5427.66,71569.51,3375905600
2007-09-28,5479.85,5590.85,5479.85,5580.81,104224.26,4851462000
2007-10-08,5703.28,5715.91,5617.1,5653.14,128709.14,6644970400
2007-10-09,5638.63,5682.97,5582.77,5675.93,107594.06,5363348800
2007-10-10,5694.99,5776.21,5653.79,5685.76,128506.1,6399445600
2007-10-11,5695.13,5761.22,5650.1,5760.08,137428.9,6514110000
2007-10-12,5777.9,5796.28,5485.56,5737.22,160588.75,7800106400
2007-10-15,5761.87,5824.98,5690.07,5821.45,155052.08,7068211200
2007-10-16,5851.54,5885.48,5815.61,5877.2,135092.34,6469204800
2007-10-17,5862.38,5891.72,5797.61,5824.12,108328.4,4886976800
2007-10-18,5813.24,5813.24,5593.99,5615.75,106494.81,4859563200
2007-10-19,5651.03,5711.5,5563.78,5614.06,84971.54,3846645600
2007-10-22,5543.79,5594.5,5465.85,5472.68,74730.41,3586750000
2007-10-23,5467.83,5541.96,5373.05,5540.09,90014.31,4189680000
2007-10-24,5564.48,5644.97,5553.33,5588.01,99449.97,4466124000
2007-10-25,5549.66,5556.55,5312.85,5333.79,103890.71,5082170400
2007-10-26,5279.1,5428.58,5266.37,5394.81,77283.75,3589596400
2007-10-29,5428.68,5509.35,5428.68,5508.36,72353.86,3523397600
2007-10-30,5529.97,5597.27,5467.52,5596.07,79727.98,3919392000
2007-10-31,5663.76,5691.87,5590.54,5688.54,103782.29,5032946800
2007-11-01,5701.49,5702.21,5604.79,5605.23,96342.74,4661248000
2007-11-02,5514.85,5565.66,5448.99,5472.93,93671.08,4328950000
2007-11-05,5438.81,5494.62,5333.38,5360.31,74190.19,3369501600
2007-11-06,5331.31,5406.11,5295.8,5317.55,56491.53,2705785400
2007-11-07,5348.56,5388.64,5231.61,5350.63,59639.21,3006134800
2007-11-08,5321.86,5321.86,5090.96,5093.67,72978.74,3605489200
2007-11-09,5042.76,5129.11,4962.3,5040.53,67968.65,3458382400
2007-11-12,4916.82,5018.11,4795.43,4978.25,75901.04,3841392000
2007-11-13,5024.52,5082.64,4866.16,4939.24,74714.82,3686208000
