dividendyield2,mkt_cap_ard,or_ttm,pcf_ocf_ttm,pe_ttm,profit_ttm,ps_ttm,date
2.2388,2.71398512014e+13,,7.3515,11.7747,,0.9898,2014-06-01
2.2388,2.71398512014e+13,,7.3515,11.7747,,0.9898,2014-06-02
2.2402,2.71341520587e+13,,7.35,11.7723,,0.9896,2014-06-03
2.2544,2.69448495922e+13,,7.2988,11.6901,,0.9827,2014-06-04
2.2239,2.72037329163e+13,,7.3703,11.7727,,0.9924,2014-06-05
2.3208,2.70819498092e+13,,7.3373,11.72,,0.9879,2014-06-06
2.2386,2.70819474429e+13,,7.3373,11.72,,0.9879,2014-06-07
2.1681,2.70819474429e+13,,7.3373,11.72,,0.9879,2014-06-08
2.1729,2.70452177357e+13,,7.3274,11.7041,,0.9866,2014-06-09
2.1533,2.73709750966e+13,,7.4157,11.8451,,0.9985,2014-06-10
2.1497,2.74325847513e+13,,7.4323,11.8718,,1.0007,2014-06-11
2.1567,2.73792844918e+13,,7.4179,11.8487,,0.9988,2014-06-12
2.1522,2.76652279531e+13,,7.4954,11.9725,,1.0092,2014-06-13
2.1106,2.76675399542e+13,,7.496,11.9735,,1.0093,2014-06-14
2.0962,2.76675399542e+13,,7.496,11.9735,,1.0093,2014-06-15
2.0813,2.78671135745e+13,,7.5501,12.0598,,1.0166,2014-06-16
2.1283,2.76026362687e+13,,7.4784,11.9454,,1.0069,2014-06-17
2.1698,2.74434247078e+13,,7.4353,11.8765,,1.0011,2014-06-18
2.0638,2.69325218629e+13,,7.2969,11.6554,,0.9825,2014-06-19
1.9961,2.70352466174e+13,,7.3247,11.6998,,0.9862,2014-06-20
2.2957,2.70352466174e+13,,7.3247,11.6998,,0.9862,2014-06-21
2.2701,2.70352466174e+13,,7.3247,11.6998,,0.9862,2014-06-22
2.2623,2.71039419915e+13,,7.3433,11.7296,,0.9887,2014-06-23
2.2822,2.72466242978e+13,,7.3832,11.7921,,0.9939,2014-06-24
2.3445,2.7134822913e+13,,7.3529,11.7437,,0.9898,2014-06-25
2.3716,2.73934447826e+13,,7.4225,11.8538,,0.9991,2014-06-26
2.1168,2.74101347283e+13,,7.4271,11.861,,0.9997,2014-06-27
2.2814,2.74098620086e+13,,7.4271,11.8617,,0.9997,2014-06-28
2.0846,2.74098620086e+13,,7.4271,11.8617,,0.9997,2014-06-29
2.0698,2.75971645532e+13,2.78606786669e+13,7.4777,11.9425,2.37137998981e+12,1.0065,2014-06-30
2.0787,2.76616809299e+13,,7.4941,11.9687,,1.0088,2014-07-01
2.0479,2.781547513e+13,,7.5349,12.033,,1.0142,2014-07-02
2.0494,2.79372233912e+13,,7.5668,12.0822,,1.0186,2014-07-03
2.2271,2.79176808256e+13,,7.5615,12.0743,,1.0179,2014-07-04
2.2296,2.79176784218e+13,,7.5643,12.0744,,1.0179,2014-07-05
2.2028,2.79176784218e+13,,7.5643,12.0744,,1.0179,2014-07-06
2.2033,2.791823485e+13,,7.5644,12.0746,,1.0179,2014-07-07
2.2004,2.80363997659e+13,,7.5964,12.1257,,1.0222,2014-07-08
2.1505,2.76597370837e+13,,7.4944,11.9603,,1.0084,2014-07-09
2.173,2.75648892409e+13,,7.4687,11.9181,,1.005,2014-07-10
2.1941,2.76876588165e+13,,7.5019,11.971,,1.0094,2014-07-11
2.239,2.76876574125e+13,,7.5019,11.9705,,1.0093,2014-07-12
2.2318,2.76876574125e+13,,7.5019,11.9705,,1.0093,2014-07-13
2.2073,2.79778239048e+13,,7.5806,12.0959,,1.0199,2014-07-14
2.2722,2.79699841499e+13,,7.5786,12.0922,,1.0196,2014-07-15
2.2859,2.78497226707e+13,,7.5462,12.039,,1.0151,2014-07-16
2.3062,2.76944488138e+13,,7.5024,11.9727,,1.0095,2014-07-17
2.3672,2.77389325297e+13,,7.5141,11.9894,,1.011,2014-07-18
2.4095,2.7738916198e+13,,7.5134,11.9883,,1.0109,2014-07-19
2.4059,2.7738916198e+13,,7.5134,11.9883,,1.0109,2014-07-20
2.4098,2.76882337755e+13,,7.4997,11.966,,1.009,2014-07-21
2.3831,2.80030431521e+13,,7.5851,12.0915,,1.0204,2014-07-22
2.355,2.79392880759e+13,,7.5651,12.0591,,1.018,2014-07-23
2.3356,2.81712993025e+13,,7.6263,12.1605,,1.0264,2014-07-24
2.2878,2.84559326252e+13,,7.702,12.2807,,1.0367,2014-07-25
2.2824,2.84566718252e+13,,7.6968,12.2806,,1.0367,2014-07-26
2.2762,2.84566718252e+13,,7.6968,12.2806,,1.0367,2014-07-27
2.2258,2.91288923412e+13,,7.8786,12.5702,,1.0612,2014-07-28
2.221,2.92801636891e+13,,7.9163,12.6291,,1.0666,2014-07-29
2.2326,2.928999323e+13,,7.9211,12.634,,1.0668,2014-07-30
2.2669,2.9560252817e+13,,7.9883,12.7385,,1.0761,2014-07-31
2.2826,2.93301220095e+13,,7.9259,12.6384,,1.0676,2014-08-01
2.2831,2.93301660925e+13,,7.9239,12.6385,,1.0676,2014-08-02
2.2814,2.93301660925e+13,,7.9239,12.6385,,1.0676,2014-08-03
2.2451,2.97970294648e+13,,8.0491,12.8384,,1.0846,2014-08-04
2.2407,2.98411563293e+13,,8.0584,12.8542,,1.0859,2014-08-05
2.2349,2.98633953262e+13,,8.0653,12.8407,,1.0865,2014-08-06
2.2639,2.95104695535e+13,,8.321,12.6855,,1.0736,2014-08-07
2.253,2.96427677404e+13,,8.3434,12.7351,,1.0784,2014-08-08
2.261,2.96429239352e+13,,8.304,12.7356,,1.0783,2014-08-09
2.2523,2.96429239352e+13,,8.304,12.7356,,1.0783,2014-08-10
2.2208,3.00533581849e+13,,8.4223,12.9123,,1.0932,2014-08-11
2.2191,3.00590421067e+13,,8.421,12.9114,,1.0931,2014-08-12
2.2176,3.0073198714e+13,,8.4136,12.9148,,1.0931,2014-08-13
2.2346,2.98675925078e+13,,8.655,12.8058,,1.0844,2014-08-14
2.2123,3.01528854805e+13,,8.7347,12.9153,,1.0942,2014-08-15
2.2194,3.01528854805e+13,,8.7473,12.9197,,1.0943,2014-08-16
2.2123,3.01528854805e+13,,8.7473,12.9197,,1.0943,2014-08-17
2.1921,3.04022774477e+13,,8.7784,13.0262,,1.1031,2014-08-18
2.187,3.04850248833e+13,,8.7757,13.0409,,1.1056,2014-08-19
2.1922,3.04262543943e+13,,8.2472,12.9926,,1.1026,2014-08-20
2.2016,3.03498888832e+13,,8.216,12.9582,,1.0994,2014-08-21
2.1822,3.05213049719e+13,,8.2691,13.0285,,1.1055,2014-08-22
2.1778,3.0531212396e+13,,8.163,13.0296,,1.106,2014-08-23
2.1776,3.0531212396e+13,,8.163,13.0296,,1.106,2014-08-24
2.1908,3.03542955525e+13,,8.0997,12.9209,,1.0979,2014-08-25
2.219,3.0002208268e+13,,8.015,12.7565,,1.0841,2014-08-26
2.2135,3.00743473534e+13,,6.8681,12.7438,,1.085,2014-08-27
2.2305,2.98550409192e+13,,6.8897,12.6021,,1.0762,2014-08-28
2.2061,3.01635981428e+13,,6.2648,12.6891,,1.0846,2014-08-29
2.2065,3.01635981428e+13,,6.3308,12.6264,,1.0816,2014-08-30
2.2065,3.01635981428e+13,,6.3308,12.6264,,1.0816,2014-08-31
2.1811,3.04836528376e+13,,6.398,12.7603,,1.0931,2014-09-01
2.1515,3.08998222441e+13,,6.4853,12.9346,,1.108,2014-09-02
2.1316,3.11931550355e+13,,6.5469,13.0574,,1.1185,2014-09-03
2.115,3.1442088648e+13,,6.5991,13.1616,,1.1275,2014-09-04
2.0991,3.16796850382e+13,,6.6484,13.2577,,1.1359,2014-09-05
2.0989,3.16823392544e+13,,6.649,13.2588,,1.136,2014-09-06
2.0989,3.16823392544e+13,,6.649,13.2588,,1.136,2014-09-07
2.0989,3.16823392544e+13,,6.649,13.2588,,1.136,2014-09-08
2.0942,3.17360461707e+13,,6.6601,13.2799,,1.1379,2014-09-09
2.0938,3.17145995136e+13,,6.6553,13.2687,,1.137,2014-09-10
2.082,3.16390861047e+13,,6.6395,13.2371,,1.1343,2014-09-11
2.0617,3.19380448345e+13,,6.7021,13.3614,,1.145,2014-09-12
1.9386,3.20349682905e+13,,6.7224,13.4019,,1.1485,2014-09-13
1.9384,3.20349682905e+13,,6.7224,13.4019,,1.1485,2014-09-14
1.9285,3.21751576188e+13,,6.7518,13.4606,,1.1535,2014-09-15
1.9743,3.14827386636e+13,,6.6065,13.1709,,1.1287,2014-09-16
1.9632,3.16559126206e+13,,6.6429,13.2433,,1.1349,2014-09-17
1.9539,3.17981004743e+13,,6.6727,13.3028,,1.14,2014-09-18
1.9387,3.20167337239e+13,,6.7186,13.3943,,1.1478,2014-09-19
2.034,3.20167421316e+13,,6.7186,13.3943,,1.1478,2014-09-20
2.034,3.20167421316e+13,,6.7186,13.3943,,1.1478,2014-09-21
2.0644,3.15265660736e+13,,6.6157,13.1892,,1.1302,2014-09-22
2.0435,3.18269168009e+13,,6.6787,13.3149,,1.141,2014-09-23
2.0139,3.22992925613e+13,,6.7779,13.5125,,1.158,2014-09-24
2.0421,3.23086629188e+13,,6.7798,13.5164,,1.1583,2014-09-25
2.0374,3.237486524e+13,,6.7936,13.5436,,1.1606,2014-09-26
2.036,3.23779344772e+13,,6.7943,13.5449,,1.1608,2014-09-27
2.0358,3.23779344772e+13,,6.7943,13.5449,,1.1608,2014-09-28
2.0223,3.25637745418e+13,,6.8317,13.6215,,1.1674,2014-09-29
2.0111,3.27371084384e+13,2.83328022053e+13,6.8669,13.6923,2.4274799653e+12,1.1733,2014-09-30
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-01
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-02
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-03
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-04
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-05
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-06
2.0126,3.27403496347e+13,,6.8675,13.6937,,1.1735,2014-10-07
1.9915,3.30635887605e+13,,6.9353,13.8289,,1.185,2014-10-08
1.9845,3.31618541022e+13,,6.9571,13.869,,1.1885,2014-10-09
1.9938,3.30020777225e+13,,6.9227,13.7976,,1.1826,2014-10-10
1.9931,3.30043826591e+13,,6.923,13.7988,,1.1827,2014-10-11
1.9931,3.30043826591e+13,,6.923,13.7988,,1.1827,2014-10-12
1.9974,3.29172492385e+13,,6.9046,13.7614,,1.1795,2014-10-13
2.0026,3.2839893085e+13,,6.8889,13.7283,,1.1767,2014-10-14
1.9919,3.30169006991e+13,,6.9269,13.7956,,1.1828,2014-10-15
2.0102,3.27476203588e+13,,6.8697,13.6775,,1.1731,2014-10-16
2.0232,3.25412668588e+13,,6.8223,13.5915,,1.1657,2014-10-17
2.0235,3.25412609604e+13,,6.8275,13.5902,,1.1656,2014-10-18
2.0229,3.25412609604e+13,,6.8275,13.5902,,1.1656,2014-10-19
2.0043,3.28243582432e+13,,6.8869,13.7079,,1.1757,2014-10-20
2.0192,3.25857452479e+13,,6.8343,13.6277,,1.1668,2014-10-21
2.035,3.23560975829e+13,,6.8015,13.5308,,1.1594,2014-10-22
2.0603,3.19828617716e+13,,6.7201,13.3632,,1.1457,2014-10-23
2.059,3.19835605491e+13,,6.3202,13.3344,,1.1447,2014-10-24
2.0592,3.19866868705e+13,,6.3049,13.3331,,1.1444,2014-10-25
2.0592,3.19866868705e+13,,6.3049,13.3331,,1.1444,2014-10-26
2.0619,3.19082230505e+13,,6.2614,13.3074,,1.141,2014-10-27
2.0181,3.25926683634e+13,,6.3434,13.5667,,1.1635,2014-10-28
1.9891,3.30560951021e+13,,6.4527,13.699,,1.177,2014-10-29
1.9795,3.32305511515e+13,,7.1959,13.708,,1.1803,2014-10-30
1.9648,3.3529739478e+13,,8.4229,13.7455,,1.1827,2014-10-31
1.9648,3.35297135718e+13,,8.4229,13.7455,,1.1827,2014-11-01
1.9648,3.35297135718e+13,,8.4229,13.7455,,1.1827,2014-11-02
1.9539,3.36882814931e+13,,8.4627,13.8108,,1.1883,2014-11-03
1.9568,3.36581414592e+13,,8.4535,13.7962,,1.1871,2014-11-04
1.9623,3.35547222003e+13,,8.4273,13.7528,,1.1831,2014-11-05
1.9544,3.37189537141e+13,,8.4681,13.8195,,1.1888,2014-11-06
1.9632,3.35854561612e+13,,8.4345,13.7646,,1.1841,2014-11-07
1.9632,3.35854553437e+13,,8.4345,13.7646,,1.1841,2014-11-08
1.9632,3.35854553437e+13,,8.4345,13.7646,,1.1841,2014-11-09
1.9299,3.41878013459e+13,,8.5858,14.0114,,1.2053,2014-11-10
1.9534,3.38917519237e+13,,8.5114,13.8899,,1.1949,2014-11-11
1.9299,3.42574689816e+13,,8.6032,14.0395,,1.2078,2014-11-12
1.9453,3.40211237073e+13,,8.5438,13.9426,,1.1994,2014-11-13
1.9509,3.39590281906e+13,,8.5282,13.9172,,1.1972,2014-11-14
1.9508,3.39590281906e+13,,8.5282,13.9172,,1.1972,2014-11-15
1.9508,3.39590281906e+13,,8.5282,13.9172,,1.1972,2014-11-16
1.9454,3.39907994604e+13,,8.5362,13.9302,,1.1984,2014-11-17
1.9511,3.38459900782e+13,,8.4999,13.8708,,1.1933,2014-11-18
1.9481,3.38811320464e+13,,8.5087,13.8852,,1.1945,2014-11-19
1.9487,3.38723998583e+13,,8.5065,13.8817,,1.1942,2014-11-20
1.9233,3.43218038776e+13,,8.6194,14.0658,,1.21,2014-11-21
1.9237,3.43224334226e+13,,8.6195,14.0661,,1.2101,2014-11-22
1.9237,3.43224334226e+13,,8.6195,14.0661,,1.2101,2014-11-23
1.8923,3.48888038226e+13,,8.7617,14.2982,,1.23,2014-11-24
1.8663,3.53704315753e+13,,8.8827,14.4956,,1.247,2014-11-25
1.8453,3.57955776786e+13,,8.9895,14.6698,,1.262,2014-11-26
1.8283,3.6141409944e+13,,9.0757,14.8108,,1.2741,2014-11-27
1.8041,3.67556961306e+13,,9.23,15.0625,,1.2958,2014-11-28
1.8041,3.67556970552e+13,,9.23,15.0625,,1.2958,2014-11-29
1.8034,3.67556970552e+13,,9.23,15.0625,,1.2958,2014-11-30
1.8082,3.67032513103e+13,,9.2168,15.041,,1.2939,2014-12-01
1.7641,3.77137343349e+13,,9.4706,15.4551,,1.3296,2014-12-02
1.7471,3.79946668486e+13,,9.5387,15.564,,1.3392,2014-12-03
1.6886,3.93876508444e+13,,9.8882,16.1335,,1.388,2014-12-04
1.6845,3.96485904745e+13,,9.9532,16.2393,,1.3972,2014-12-05
1.6843,3.96538802992e+13,,9.9546,16.2415,,1.3973,2014-12-06
1.684,3.96538802992e+13,,9.9546,16.2415,,1.3973,2014-12-07
1.6501,4.05775711023e+13,,10.1865,16.6198,,1.4299,2014-12-08
1.7343,3.84793930679e+13,,9.6577,15.757,,1.3559,2014-12-09
1.681,3.96564265722e+13,,9.9531,16.239,,1.3973,2014-12-10
1.6798,3.95969464155e+13,,9.938,16.2121,,1.395,2014-12-11
1.6692,3.98309473563e+13,,9.9968,16.308,,1.4032,2014-12-12
1.6689,3.98383001049e+13,,9.9987,16.311,,1.4035,2014-12-13
1.6689,3.98383001049e+13,,9.9987,16.311,,1.4035,2014-12-14
1.6547,4.00976423161e+13,,10.0637,16.4172,,1.4126,2014-12-15
1.6315,4.08356906007e+13,,10.249,16.7193,,1.4386,2014-12-16
1.6218,4.12152028015e+13,,10.3442,16.8747,,1.452,2014-12-17
1.6265,4.10639328952e+13,,10.3063,16.8128,,1.4466,2014-12-18
1.6162,4.14501361794e+13,,10.4032,16.9709,,1.4602,2014-12-19
1.6159,4.14529462056e+13,,10.4039,16.9721,,1.4603,2014-12-20
1.6159,4.14529462056e+13,,10.4039,16.9721,,1.4603,2014-12-21
1.6309,4.13361411829e+13,,10.3746,16.9243,,1.4562,2014-12-22
1.6718,4.02552473102e+13,,10.1033,16.4817,,1.4182,2014-12-23
1.6881,3.97104026769e+13,,9.9666,16.2586,,1.399,2014-12-24
1.6436,4.08894967513e+13,,10.2625,16.7414,,1.4405,2014-12-25
1.6087,4.18376342258e+13,,10.5005,17.1296,,1.4739,2014-12-26
1.6097,4.18402893147e+13,,10.5011,17.1307,,1.474,2014-12-27
1.6097,4.18402893147e+13,,10.5011,17.1307,,1.474,2014-12-28
1.6108,4.18569762349e+13,,10.4941,17.115,,1.4741,2014-12-29
1.6182,4.176758513e+13,,10.4706,17.0757,,1.4708,2014-12-30
1.5839,4.26304133301e+13,2.87845898356e+13,10.6863,17.4262,2.41169793381e+12,1.501,2014-12-31
1.5842,4.26904725124e+13,,10.7014,17.4507,,1.5031,2015-01-01
1.5842,4.26904725124e+13,,10.7014,17.4507,,1.5031,2015-01-02
1.5842,4.26904725124e+13,,10.7014,17.4507,,1.5031,2015-01-03
1.5842,4.26904725124e+13,,10.7014,17.4507,,1.5031,2015-01-04
1.5385,4.39721000177e+13,,11.0226,17.9746,,1.5483,2015-01-05
1.5266,4.42461039061e+13,,11.0913,18.0776,,1.5578,2015-01-06
1.5206,4.43776460009e+13,,11.1243,18.1309,,1.5624,2015-01-07
1.5463,4.35407532985e+13,,10.9145,17.7887,,1.5329,2015-01-08
1.5512,4.34590885639e+13,,10.894,17.7512,,1.5301,2015-01-09
1.5566,4.34590885639e+13,,10.894,17.7446,,1.5299,2015-01-10
1.5566,4.34590885639e+13,,10.894,17.7446,,1.5299,2015-01-11
1.5771,4.28737694641e+13,,10.7473,17.4948,,1.5091,2015-01-12
1.5666,4.31102116999e+13,,10.8066,17.59,,1.517,2015-01-13
1.5729,4.29860022368e+13,,10.7754,17.5386,,1.5126,2015-01-14
1.5322,4.4216938576e+13,,11.084,18.0444,,1.556,2015-01-15
1.5135,4.47683521174e+13,,11.2222,18.2569,,1.5749,2015-01-16
1.5133,4.47698907394e+13,,11.2226,18.258,,1.575,2015-01-17
1.5133,4.47698907394e+13,,11.2226,18.258,,1.575,2015-01-18
1.6138,4.18082019429e+13,,10.4802,17.0502,,1.4708,2015-01-19
1.5762,4.27185610708e+13,,10.7081,17.4007,,1.502,2015-01-20
1.5157,4.45258201984e+13,,11.1563,18.1322,,1.5648,2015-01-21
1.5025,4.48573109667e+13,,11.2348,18.2576,,1.576,2015-01-22
1.5052,4.48286605862e+13,,11.2272,18.225,,1.5746,2015-01-23
1.5096,4.47093842406e+13,,11.215,18.1909,,1.5707,2015-01-24
1.5096,4.47093842406e+13,,11.215,18.1909,,1.5707,2015-01-25
1.48,4.54809715719e+13,,11.4267,18.4912,,1.5974,2015-01-26
1.4861,4.52048976464e+13,,11.3567,18.3675,,1.587,2015-01-27
1.5028,4.46734664317e+13,,11.2212,18.1182,,1.5673,2015-01-28
1.5183,4.41847184295e+13,,11.1004,17.9188,,1.55,2015-01-29
1.5389,4.3589070786e+13,,10.9509,17.6621,,1.5292,2015-01-30
1.5389,4.35909271945e+13,,10.9544,17.676,,1.5292,2015-01-31
1.5389,4.35909271945e+13,,10.9544,17.676,,1.5292,2015-02-01
1.5673,4.27139600911e+13,,10.7341,17.32,,1.4984,2015-02-02
1.5315,4.37385699475e+13,,10.9917,17.7379,,1.5344,2015-02-03
1.5418,4.34058228101e+13,,10.9081,17.603,,1.5227,2015-02-04
1.554,4.30326607224e+13,,10.8148,17.4512,,1.5096,2015-02-05
1.5845,4.21924266091e+13,,10.6049,17.1115,,1.48,2015-02-06
1.5845,4.21924452961e+13,,10.6055,17.1112,,1.48,2015-02-07
1.5845,4.21924452961e+13,,10.6055,17.1112,,1.48,2015-02-08
1.5808,4.2327802691e+13,,10.6395,17.1658,,1.4847,2015-02-09
1.5551,4.29839603873e+13,,10.8062,17.4344,,1.5077,2015-02-10
1.542,4.33131361514e+13,,10.888,17.5997,,1.5203,2015-02-11
1.5327,4.35516189478e+13,,10.9466,17.7011,,1.5285,2015-02-12
1.5129,4.40677742729e+13,,11.0748,17.9132,,1.546,2015-02-13
1.5129,4.40679293211e+13,,11.0427,17.9181,,1.5456,2015-02-14
1.5127,4.40701315211e+13,,11.0432,17.919,,1.5457,2015-02-15
1.496,4.45052809252e+13,,11.1539,18.0962,,1.5608,2015-02-16
1.4801,4.49700031434e+13,,11.2297,18.2638,,1.5755,2015-02-17
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-18
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-19
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-20
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-21
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-22
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-23
1.48,4.49722946585e+13,,11.2303,18.2659,,1.5756,2015-02-24
1.489,4.46783978176e+13,,11.156,18.1442,,1.5649,2015-02-25
1.4616,4.55391045729e+13,,11.3447,18.48,,1.5946,2015-02-26
1.4525,4.57984750447e+13,,11.4092,18.5662,,1.6019,2015-02-27
1.4525,4.57987349883e+13,,11.4092,18.5457,,1.6001,2015-02-28
1.4524,4.57987349883e+13,,11.4092,18.5457,,1.6001,2015-03-01
1.4336,4.63492106331e+13,,11.5457,18.7667,,1.6193,2015-03-02
1.4587,4.54786389617e+13,,11.3249,18.4164,,1.5886,2015-03-03
1.444,4.58837018195e+13,,11.4026,18.5756,,1.6029,2015-03-04
1.4501,4.56170106392e+13,,11.3369,18.4645,,1.5935,2015-03-05
1.4592,4.5340466861e+13,,11.2612,18.3512,,1.5839,2015-03-06
1.4591,4.53411536727e+13,,11.2573,18.348,,1.5838,2015-03-07
1.4591,4.53411536727e+13,,11.2573,18.348,,1.5838,2015-03-08
1.4355,4.6173416328e+13,,11.4233,18.6737,,1.6127,2015-03-09
1.4332,4.61649113625e+13,,11.4227,18.6597,,1.6117,2015-03-10
1.4331,4.62077068741e+13,,11.4284,18.6756,,1.6131,2015-03-11
1.4181,4.67825597126e+13,,11.5521,18.8829,,1.633,2015-03-12
1.4044,4.71910301767e+13,,11.5384,19.0501,,1.647,2015-03-13
1.4043,4.71938324484e+13,,11.5448,19.0508,,1.6471,2015-03-14
1.4043,4.71938324484e+13,,11.5448,19.0508,,1.6471,2015-03-15
1.3691,4.83697132109e+13,,11.8148,19.5231,,1.6882,2015-03-16
1.3497,4.90642249162e+13,,11.9384,19.8076,,1.7124,2015-03-17
1.3215,5.01468548529e+13,,12.1722,20.2273,,1.7494,2015-03-18
1.3169,5.02660466674e+13,,11.8891,20.2708,,1.7529,2015-03-19
1.3014,5.08552693308e+13,,11.8287,20.485,,1.7715,2015-03-20
1.3016,5.08567754753e+13,,11.722,20.4818,,1.7708,2015-03-21
1.3015,5.08564920723e+13,,11.7219,20.4817,,1.7708,2015-03-22
1.2706,5.20365825165e+13,,12.0652,21.1146,,1.8137,2015-03-23
1.2646,5.22569035821e+13,,12.0778,21.1967,,1.8214,2015-03-24
1.2647,5.21451525312e+13,,11.7326,21.1014,,1.8103,2015-03-25
1.267,5.21078194988e+13,,13.4832,21.1849,,1.8091,2015-03-26
1.2591,5.24007479015e+13,,12.7128,21.508,,1.8198,2015-03-27
1.2573,5.24215743595e+13,,13.2668,21.4922,,1.8226,2015-03-28
1.2572,5.24215743595e+13,,13.2668,21.4922,,1.8226,2015-03-29
1.2343,5.34731505746e+13,,13.5213,21.9341,,1.8588,2015-03-30
1.2391,5.321314848e+13,2.88975834683e+13,12.5008,21.7987,2.4516333364e+12,1.8492,2015-03-31
1.2143,5.4231675977e+13,,12.7375,22.2233,,1.8851,2015-04-01
1.2027,5.4708056581e+13,,12.8447,22.4209,,1.9016,2015-04-02
1.1862,5.5398346316e+13,,13.0166,22.7013,,1.9244,2015-04-03
1.1858,5.53983465703e+13,,13.007,22.6952,,1.9242,2015-04-04
1.1845,5.53983465703e+13,,13.007,22.6952,,1.9242,2015-04-05
1.1845,5.53983465703e+13,,13.007,22.6952,,1.9242,2015-04-06
1.1568,5.67478533295e+13,,13.3223,23.2479,,1.9711,2015-04-07
1.1559,5.69535937039e+13,,13.3673,23.336,,1.9783,2015-04-08
1.1656,5.65085738532e+13,,13.2539,23.1408,,1.9601,2015-04-09
1.1444,5.7762570361e+13,,13.53,23.6326,,2.0031,2015-04-10
1.1449,5.7762607578e+13,,13.5286,23.6342,,2.0032,2015-04-11
1.1446,5.7762607578e+13,,13.5286,23.6342,,2.0032,2015-04-12
1.1222,5.90069928544e+13,,13.8195,24.1415,,2.0463,2015-04-13
1.125,5.90365854927e+13,,13.8414,24.1774,,2.0481,2015-04-14
1.1535,5.79089008949e+13,,13.5264,23.7483,,2.0094,2015-04-15
1.1351,5.92017709236e+13,,13.8376,24.282,,2.0539,2015-04-16
1.117,6.01347596557e+13,,14.0486,24.6553,,2.0854,2015-04-17
1.1166,6.01347866289e+13,,14.0185,24.6546,,2.085,2015-04-18
1.1148,6.01347866289e+13,,14.0185,24.6546,,2.085,2015-04-19
1.1349,5.90064178068e+13,,13.7464,24.186,,2.0457,2015-04-20
1.1063,6.04338617361e+13,,13.9288,24.7721,,2.0923,2015-04-21
1.0787,6.1974773163e+13,,14.2042,25.3647,,2.1446,2015-04-22
1.0719,6.23030330639e+13,,14.1531,25.5141,,2.1537,2015-04-23
1.0733,6.20928037594e+13,,14.2112,25.4248,,2.1449,2015-04-24
1.0685,6.20937434964e+13,,14.263,25.4786,,2.1459,2015-04-25
1.0673,6.20937434964e+13,,14.263,25.4786,,2.1459,2015-04-26
1.0447,6.35536567025e+13,,14.6389,26.0936,,2.1949,2015-04-27
1.0631,6.26597686495e+13,,13.6223,25.8409,,2.1722,2015-04-28
1.0543,6.30161127338e+13,,12.9655,25.8782,,2.1786,2015-04-29
1.0566,6.27742627169e+13,,11.8835,25.5621,,2.171,2015-04-30
1.0695,6.27831757992e+13,,11.8852,25.5658,,2.1713,2015-05-01
1.0695,6.27831757992e+13,,11.8852,25.5658,,2.1713,2015-05-02
1.0695,6.27831757992e+13,,11.8852,25.5658,,2.1713,2015-05-03
1.0611,6.32807803466e+13,,11.9805,25.7684,,2.1885,2015-05-04
1.1028,6.09929641942e+13,,11.5473,24.8368,,2.1094,2015-05-05
1.1142,6.02835738471e+13,,11.413,24.5479,,2.0849,2015-05-06
1.1388,5.89738760417e+13,,11.1651,24.0146,,2.0396,2015-05-07
1.1056,6.0672316896e+13,,11.4866,24.7063,,2.0983,2015-05-08
1.1024,6.06738059817e+13,,11.4869,24.7069,,2.0984,2015-05-09
1.1005,6.06738059817e+13,,11.4869,24.7069,,2.0984,2015-05-10
1.0621,6.27789641402e+13,,11.8855,25.5641,,2.1712,2015-05-11
1.0444,6.38740312622e+13,,12.0928,26.01,,2.2091,2015-05-12
1.047,6.38445212924e+13,,12.0855,25.9917,,2.2076,2015-05-13
1.0446,6.39322345513e+13,,12.1018,26.0257,,2.2106,2015-05-14
1.0589,6.31775912167e+13,,11.955,25.7079,,2.1837,2015-05-15
1.0654,6.31784228066e+13,,11.9551,25.7082,,2.1838,2015-05-16
1.0597,6.31784228066e+13,,11.9551,25.7082,,2.1838,2015-05-17
1.0529,6.34726864572e+13,,12.0096,25.8232,,2.1937,2015-05-18
1.0257,6.53734618159e+13,,12.3691,26.5956,,2.2593,2015-05-19
1.0155,6.56742055386e+13,,12.4758,26.7932,,2.2786,2015-05-20
0.9921,6.72917719686e+13,,12.7831,27.4481,,2.3347,2015-05-21
0.9717,6.87716769793e+13,,13.0642,28.0517,,2.386,2015-05-22
0.9701,6.87714767624e+13,,13.0642,28.0516,,2.386,2015-05-23
0.957,6.87714767624e+13,,13.0642,28.0516,,2.386,2015-05-24
0.9322,7.06089329644e+13,,13.4133,28.8011,,2.4498,2015-05-25
0.9091,7.23761907565e+13,,13.749,29.522,,2.5111,2015-05-26
